stop_id,stop_name,stop_lat,stop_lon,nearest_stops
069189,Nagytétény-Diósd vasútállomás,47.397992,18.973294,['069190']
069190,Nagytétény-Diósd vasútállomás,47.397866,18.973003,['069189']
069195,Leshegy Ipari Park,47.375099,19.043252,"['064241', '064242']"
069272,Kvasz András utca,47.472365,19.23019,"['069273', 'F03558']"
069273,Kvasz András utca,47.472536,19.230151,"['069272', 'F03558']"
069288,Gyöngyösi utca M tároló,47.549252,19.074679,"['008162', 'CSF02684', 'F02534', 'F02535', 'F02536', 'F02537', 'F02684', 'F02685', 'L008162', 'LM3GU1', 'LM3GU2', 'LM3GU3', 'LM3GUA', 'LM3GUB', 'LM3GUC', 'LM3GUD', 'LM3GUE']"
069289,Boráros tér H,47.479468,19.067454,"['008546', '009359', '011765', '041209', '073505', '09220', '09220224', '09220225', 'F01372', 'F01373', 'F01374', 'F01375', 'F01376', 'F01514', 'F01515', 'F01518', 'F01519']"
069403,Jahn Ferenc Kórház,47.423225,19.132016,"['F04082', 'F04083', 'F04084']"
069664,"Káposztásmegyer, Mogyoródi-patak",47.598572,19.120742,"['008910', '009536', 'F00722', 'F00899']"
070127,Szilaspatak sor,47.588638,19.097738,['070128']
070128,Szilaspatak sor,47.588027,19.0967,['070127']
070997,Széll Kálmán tér M,47.507797,19.023271,"['008087', '008625', '009174', '009730', '036678', '078004', '081565', 'CSF02480', 'F00305', 'F00412', 'F00422', 'F02332', 'F02460', 'F02461', 'F02462', 'F02464', 'F02465', 'F02466', 'F02469', 'F02470', 'F02473', 'F02476', 'F02477', 'F02480', 'LM2SZ1']"
071236,Szent Gellért tér - Műegyetem M,47.482689,19.054984,"['008590', '008591', '056204', '056223', '056224', 'CS056223', 'F02142', 'F02143', 'F02144', 'F02145', 'LM4SG1', 'LM4SG2']"
071257,Hengermalom út / Szerémi út,47.462039,19.048509,"['066457', '066458', '094473', 'F02259', 'F02260']"
071260,Hauszmann Alajos utca / Szerémi út,47.466801,19.04986,"['066455', '066456', '071261']"
071261,Hauszmann Alajos utca / Szerémi út,47.466685,19.049395,"['066455', '066456', '071260']"
071262,BudaPart,47.46855,19.05794,"['049597', '066451']"
071659,Nyugati pályaudvar M,47.509906,19.05504,"['008137', '102861', 'CSF00936', 'F00933', 'F00934', 'F00935', 'F00937', 'F01024', 'F01025', 'F01027', 'F01028', 'F01029', 'LM3NY1', 'LM3NY3', 'LM3NYE', 'LM3NYF', 'LM3NYG', 'LM3NYH', 'LM3NYI', 'LM3NYJ', 'LM3NYK', 'LM3NYL', 'LM3NYM']"
072046,Muflon utca,47.570835,18.931411,['072047']
072047,Muflon utca,47.570673,18.931477,['072046']
072606,Szűcs utca,47.525127,19.210649,['072669']
072669,Takács utca,47.526352,19.209112,"['072606', '075684']"
072851,Maros utcai rendelőintézet,47.503868,19.022427,"['007900', '073152', 'F00029']"
072934,Rudas Gyógyfürdő,47.49011,19.047195,"['072935', '083601', 'F00108', 'F00110', 'F00111', 'F00112', 'F00113']"
072935,Rudas Gyógyfürdő,47.489824,19.047383,"['072934', '083601', 'F00108', 'F00110', 'F00111', 'F00112', 'F00113']"
072938,CS/ Kossuth Lajos utca MOL,47.438084,19.071291,"['F04311', 'F04312']"
073108,Budafoki út / Dombóvári út,47.468757,19.053324,"['066453', '066454', 'F01984', 'F01985']"
073152,Maros utca,47.505504,19.021603,"['072851', 'F02332', 'F02333', 'F02335']"
073308,Solymár vasútállomás,47.596035,18.949797,[]
073426,Művelődési Ház,47.428626,18.913182,['073427']
073427,Művelődési Ház,47.428518,18.91297,['073426']
073471,Nyár utca,47.435378,18.918467,"['062604', '075119']"
073472,Harangláb,47.432072,18.914048,"['008322', '073473', 'F04757']"
073473,Munkácsy Mihály utca (hősi emlékmű),47.430977,18.916119,"['008322', '073472', 'F04755']"
073505,Boráros tér H,47.479486,19.066738,"['008546', '009359', '011765', '041209', '069289', '09220', '09220224', '09220225', 'F01372', 'F01373', 'F01374', 'F01375', 'F01376', 'F01514', 'F01515', 'F01518', 'F01519']"
073513,Óceán-árok utca,47.589504,19.101543,"['008283', '008284']"
074021,Kőbányai garázs,47.491018,19.114222,"['008916', '008917', '009638', 'F01798', 'F01799']"
074495,Törökbálint Sportközpont,47.440533,18.897203,"['008328', '008329']"
074909,Auchan Liget,47.541449,19.246632,['008670']
074935,Nagy Lajos király útja / Czobor utca,47.522827,19.102034,"['008209', '008461', 'F02865', 'F02866', 'F02867', 'F02868', 'F02869', 'MERGED_F02865']"
075119,Nyár utca,47.435414,18.918706,"['062604', '073471']"
075152,Vágás utca (óvoda),47.527861,19.203951,[]
075220,Óbudai autóbuszgarázs,47.567996,19.027538,"['008359', '009637', 'F00678', 'F00679', 'MERGED_F00678']"
075474,Malomdomb (áruház),47.526788,19.206258,['075684']
075654,Köves út / Szentlőrinci út,47.416057,19.143215,['075655']
075655,Köves út / Szentlőrinci út,47.416264,19.143255,['075654']
075684,Bóbitás út / Szakács utca,47.527415,19.207814,"['072669', '075474', '084095']"
075744,Sasadi út,47.465452,19.015814,"['061278', '082617', 'F01925', 'F01927', 'LM4KFD']"
075838,Gimnázium,47.581677,19.105776,"['075839', 'F00730', 'F00731']"
075839,Gimnázium,47.581335,19.105842,"['075838', 'F00730', 'F00731']"
076371,Bertalan Lajos utca / Műegyetem rakpart,47.480072,19.058074,['121946']
076394,Aranyvölgy vasútállomás,47.574371,19.016425,"['076395', 'F00630']"
076395,Aranyvölgy vasútállomás,47.573795,19.017688,"['076394', 'F00630']"
076396,Óbuda vasútállomás (Aranyhegyi út),47.570533,19.028308,['076397']
076397,Óbuda vasútállomás (Aranyhegyi út),47.570821,19.027643,['076396']
076398,Aranyvölgy utca 14.,47.571818,19.022819,['076399']
076399,Aranyvölgy utca 14.,47.572132,19.021888,['076398']
077870,"Káposztásmegyer, Szilas-patak",47.578416,19.114426,"['008426', 'F00739', 'F00740', 'F00741', 'F00742', 'F00743', 'F00744', 'F00745', 'F00746', 'F00859', 'F00860']"
077969,Andor utcai autóbuszgarázs (kapu),47.457701,19.027184,['061232']
078004,Széll Kálmán tér M,47.507124,19.023155,"['008087', '008625', '009174', '009730', '036678', '070997', '081565', 'CSF02480', 'F00305', 'F00412', 'F00422', 'F02332', 'F02333', 'F02335', 'F02460', 'F02461', 'F02462', 'F02464', 'F02465', 'F02466', 'F02469', 'F02470', 'F02473', 'F02476', 'F02477', 'F02480', 'LM2SZ1']"
078064,Nyéki Imre Uszoda,47.451047,19.037609,"['061238', '061239', 'F02016']"
081565,Széll Kálmán tér M,47.507709,19.024363,"['008086', '008087', '008625', '009174', '009730', '036678', '070997', '078004', 'CSF02480', 'F00305', 'F00307', 'F00412', 'F00422', 'F02332', 'F02460', 'F02461', 'F02462', 'F02464', 'F02465', 'F02466', 'F02469', 'F02470', 'F02473', 'F02476', 'F02477', 'F02480', 'F02481', 'LM2SZ1']"
081950,Városház tér,47.426313,19.04004,"['083777', 'F04403', 'F04404', 'F04405', 'F04406']"
081954,Kacsa utca,47.510526,19.039256,"['067589', '069092', '069093', 'F00187', 'F00188']"
082200,Bécsi út / Vörösvári út,47.546762,19.029194,"['007880', '007883', '008365', '008412', 'F00567', 'F00568', 'F00570', 'MERGED_F00568']"
082356,Békásmegyer H,47.597853,19.054094,"['008939', '008940', '009584', '044192', '09183', '09183208', '09183209', 'F00460', 'F00461', 'F00468', 'F00469', 'F00470']"
082357,Közvágóhíd H,47.467693,19.076536,"['009290', '062375', '19720', '19720236', '19720237', 'F01401', 'F01402', 'F01403', 'F01404', 'F01407', 'MERGED_F01401']"
082617,Sasadi út,47.466648,19.016251,"['075744', 'F01925', 'F01926', 'F01927']"
082622,Tábor utca,47.498114,19.034494,"['F00073', 'F00074', 'F00082', 'F00083', 'F00084', 'F00087']"
082623,Rózsakert utca / Minta utca,47.403236,19.009361,"['102568', '102569']"
083329,Bartók Béla út 208.,47.417571,18.985325,['083330']
083330,Bartók Béla út 208.,47.416996,18.985724,['083329']
083331,Savoyai Jenő tér (Plébánia utca),47.428795,19.03548,"['007930', 'F04398', 'F04400', 'F04402']"
083601,Rudas Gyógyfürdő,47.490065,19.047301,"['072934', '072935', 'F00108', 'F00110', 'F00111', 'F00112', 'F00113']"
083777,Budafoki Szomszédok Piaca,47.427563,19.039417,"['081950', 'F04403', 'F04404', 'F04405', 'F04406']"
083872,Mezőkövesd út,47.440667,19.042541,[]
084092,Vegyész utca,47.443528,19.042689,[]
084095,Kovács utca,47.528722,19.206423,"['075684', '084181']"
084181,Menyhért utca / Budapesti út,47.529964,19.205564,['084095']
084831,Biztató út / Szakács utca,47.528653,19.210072,['090995']
084946,Biztató út / Budapesti út,47.530481,19.208484,['091289']
085723,Lehel tér M (Lehel utca),47.5171,19.062144,"['008138', '048536', '063526', 'CSF02613', 'F01065', 'F02613', 'F02614', 'F02615', 'F02616', 'F02617', 'F02618', 'LM3LE1', 'LM3LE5', 'LM3LEE', 'LM3LEF', 'LM3LEG', 'LM3LEH', 'LM3LEI']"
086856,Nagyvárad tér M,47.477735,19.0914,"['008083', 'F01247', 'F01248', 'F01252', 'F01253', 'LM3NT1', 'LM3NT3', 'LM3NTC', 'LM3NTD']"
086857,Albert Flórián út,47.473538,19.095032,"['F01498', 'F01499', 'F01500', 'F01501']"
086874,Vörösmarty Mihály utca,47.43954,19.164256,"['F03759', 'F03760']"
086875,Kondor Béla sétány,47.438745,19.167224,"['F03760', 'F03761']"
086876,Fiatalság utca,47.437131,19.171052,"['F03722', 'F03761', 'F03764', 'F03765', 'F03766']"
087373,"Soroksár, IKEA áruház",47.412758,19.160912,[]
087393,Fővám tér M,47.486952,19.057611,"['056211', '056225', '056226', 'CS056225', 'F00918', 'F00919', 'F00921', 'F00922', 'F00923', 'LM4FT1', 'LM4FT2', 'MERGED_F00923']"
088017,"Napfény utca, MOL töltőállomás",47.458175,19.114884,"['008377', '044129']"
088018,"Gyáli út, MOL Töltőállomás",47.459785,19.109854,"['F01366', 'F01367']"
088212,"Széna tér, tároló",47.508805,19.027359,"['008086', '048621', 'F00032', 'F00033', 'F00306', 'F00307', 'F00308', 'F00309', 'F02481']"
088453,Ráckeve kocsiszín (kapu),47.174786,18.941798,"['19786', '19786276', '19786277']"
088670,Repülőmúzeum,47.426502,19.262121,[]
088969,Kőbánya-Kispest M,47.462778,19.148431,"['008075', '038670', '038671', '038673', '038674', '038675', '038678', '038680', '038681', '038682', '038683', '038686', '038687', '038688', '038693', '043176', '099640', 'CSF01543', 'F01543', 'F01544', 'F03940', 'F03941', 'LM3KK1', 'LM3KKB1', 'LM3KKB2', 'LM3KKC1', 'LM3KKC2', 'LM3KKC3', 'LM3KKD1', 'LM3KKD2', 'LM3KKD3', 'LM3KKF', 'LM3KKG', 'LM3KKV1', 'LM3KKV2', 'LM3KKV3']"
089411,Liszt Ferenc Airport 2,47.432737,19.261218,"['094505', 'F04599']"
089515,Kálvin tér M,47.490613,19.061858,"['008129', '040760', '056212', '056228', 'CS056227', 'F01005', 'F01006', 'F01007', 'F01010', 'F01011', 'F01289', 'F01290', 'LM3KV1', 'LM4KV1', 'LMXKV1', 'LMXKVA', 'LMXKVB', 'LMXKVC', 'LMXKVD', 'LMXKVE', 'LMXKVF', 'LMXKVG']"
089517,Astoria M,47.494145,19.060146,"['008621', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01019', 'F01108', 'LM2AS1', 'LM2ASA', 'LM2ASB', 'LM2ASC', 'LM2ASD', 'LM2ASE', 'LM2ASF', 'LM2ASG', 'LM2ASH', 'LM2ASI', 'LM2ASJ', 'MERGED_F01013']"
089725,Nád utca,47.593784,19.047312,"['F00456', 'F00457']"
09001,Batthyány tér,47.506776,19.039318,"['008624', '008750', '009629', '09001187', '09001188', '09001189', 'CSF00062', 'F00057', 'F00059', 'F00063', 'F00064', 'F00065', 'F00066', 'F00067', 'LM2BT1', 'LM2BTA', 'LM2BTB', 'LM2BTC', 'LM2BTD', 'MERGED_F00066']"
09001187,Batthyány tér,47.506776,19.039318,"['008624', '008750', '009629', '09001', '09001188', '09001189', 'CSF00062', 'F00057', 'F00059', 'F00063', 'F00064', 'F00065', 'F00066', 'F00067', 'LM2BT1', 'LM2BTA', 'LM2BTB', 'LM2BTC', 'LM2BTD', 'MERGED_F00066']"
09001188,Batthyány tér,47.506776,19.039318,"['008624', '008750', '009629', '09001', '09001187', '09001189', 'CSF00062', 'F00057', 'F00059', 'F00063', 'F00064', 'F00065', 'F00066', 'F00067', 'LM2BT1', 'LM2BTA', 'LM2BTB', 'LM2BTC', 'LM2BTD', 'MERGED_F00066']"
09001189,Batthyány tér,47.506776,19.039318,"['008624', '008750', '009629', '09001', '09001187', '09001188', 'CSF00062', 'F00057', 'F00059', 'F00063', 'F00064', 'F00065', 'F00066', 'F00067', 'LM2BT1', 'LM2BTA', 'LM2BTB', 'LM2BTC', 'LM2BTD', 'MERGED_F00066']"
09019,"Margit híd, budai hídfő",47.515376,19.03938,"['069089', '069090', '09019190', '09019191', 'F00189', 'F00190', 'F00192', 'F00234', 'F00235', 'F00236', 'F00237']"
09019190,"Margit híd, budai hídfő",47.515376,19.03938,"['069089', '069090', '09019', '09019191', 'F00189', 'F00190', 'F00192', 'F00234', 'F00235', 'F00236', 'F00237']"
09019191,"Margit híd, budai hídfő",47.515376,19.03938,"['069089', '069090', '09019', '09019190', 'F00189', 'F00190', 'F00192', 'F00234', 'F00235', 'F00236', 'F00237']"
090370,Lehel tér M,47.518917,19.060989,"['008138', '048536', 'CSF02613', 'F02612', 'F02613', 'F02614', 'F02615', 'F02616', 'F02617', 'F02618', 'LM3LE1', 'LM3LE2', 'LM3LE5', 'LM3LEA', 'LM3LEB', 'LM3LEC', 'LM3LED', 'LM3LEE', 'LM3LEF', 'LM3LEI']"
09043,Szépvölgyi út,47.527303,19.040168,"['008544', '09043192', '09043193', 'F00137', 'F00138']"
09043192,Szépvölgyi út,47.527303,19.040168,"['008544', '09043', '09043193', 'F00137', 'F00138']"
09043193,Szépvölgyi út,47.527303,19.040168,"['008544', '09043', '09043192', 'F00137', 'F00138']"
090482,Ötvenhatosok tere,47.507822,19.087004,"['F01140', 'F01141', 'F02709']"
09050,Tímár utca,47.533964,19.044643,"['008519', '09050194', '09050195']"
09050194,Tímár utca,47.533964,19.044643,"['008519', '09050', '09050195']"
09050195,Tímár utca,47.533964,19.044643,"['008519', '09050', '09050194']"
09068,Szentlélek tér,47.539636,19.047161,"['008520', '008521', '009295', '009692', '09068196', '09068197', 'F00619', 'F00620', 'F00621', 'F00622', 'F00626', 'F00627', 'F00628', 'F00629']"
09068196,Szentlélek tér,47.539636,19.047161,"['008520', '008521', '009295', '009692', '09068', '09068197', 'F00619', 'F00620', 'F00621', 'F00622', 'F00626', 'F00627', 'F00628', 'F00629']"
09068197,Szentlélek tér,47.539636,19.047161,"['008520', '008521', '009295', '009692', '09068', '09068196', 'F00619', 'F00620', 'F00621', 'F00622', 'F00626', 'F00627', 'F00628', 'F00629']"
090784,"Solymár, PEVDI",47.596764,18.95294,[]
09084200,Kaszásdűlő,47.556508,19.045133,"['09084201', 'F00508', 'F00509']"
09084201,Kaszásdűlő,47.557039,19.045372,"['09084200', 'F00508', 'F00509']"
090915,Andor utca / Tétényi út,47.457127,19.033537,"['F01960', 'F01962']"
090963,Cinkota H,47.520573,19.218894,"['006390', '044125', '050003', '19828', '19828293', '19828294', '19828295', '19828296', '19828641', '19828642', 'F03304', 'F03305', 'F03306', 'F03379']"
090995,Kerecsen utca / Hétvezér utca,47.52964,19.21223,"['084831', '091289', '110369']"
09100,Aquincum,47.567255,19.048728,"['09100202', '09100203', 'F00666', 'F00667', 'F00668']"
09100202,Aquincum,47.567255,19.048728,"['09100', '09100203', 'F00666', 'F00667', 'F00668']"
09100203,Aquincum,47.567255,19.048728,"['09100', '09100202', 'F00666', 'F00667', 'F00668']"
091120,Szikratávíró utca,47.447322,19.068742,[]
09118,Filatorigát,47.551903,19.046243,"['09118198', '09118199']"
09118198,Filatorigát,47.551903,19.046243,"['09118', '09118199']"
09118199,Filatorigát,47.551903,19.046243,"['09118', '09118198']"
091217,Szentlőrinci úti lakótelep,47.416416,19.132111,"['008967', '043331', 'F04524', 'F04574', 'F04575', 'F04576', 'F04577']"
09126,Budakalász,47.616165,19.05492,"['09126210', '09126211']"
09126210,Budakalász,47.616165,19.05492,"['09126', '09126211']"
09126211,Budakalász,47.616165,19.05492,"['09126', '09126210']"
091289,Kerecsen utca / Budapesti út,47.530963,19.210719,"['084946', '090995']"
091338,Benczúr utca,47.512428,19.0796,['F01048']
09134,Pomáz,47.642749,19.032657,"['008435', '09134217', '09134218']"
09134217,Pomáz,47.642749,19.032657,"['008435', '09134', '09134218']"
09134218,Pomáz,47.642749,19.032657,"['008435', '09134', '09134217']"
09142,Szentendre,47.661038,19.075607,"['008271', '009119', '09142221', '09142222', '09142223', 'F04687']"
09142221,Szentendre,47.661038,19.075607,"['008271', '009119', '09142', '09142222', '09142223', 'F04687']"
09142222,Szentendre,47.661038,19.075607,"['008271', '009119', '09142', '09142221', '09142223', 'F04687']"
09142223,Szentendre,47.661038,19.075607,"['008271', '009119', '09142', '09142221', '09142222', 'F04687']"
09159,Rómaifürdő,47.575685,19.048568,"['09159204', '09159205', 'F00489']"
09159204,Rómaifürdő,47.575685,19.048568,"['09159', '09159205', 'F00489']"
09159205,Rómaifürdő,47.575685,19.048568,"['09159', '09159204', 'F00489']"
09175206,Csillaghegy,47.585948,19.044932,"['056161', '056178', '09175207', 'F00478', 'F00479']"
09175207,Csillaghegy,47.586272,19.045078,"['09175206', 'F00478', 'F00479']"
091799,Budafok kocsiszín,47.440398,19.036339,"['F02028', 'F02029', 'F02030', 'F02031']"
091816,Angyalföld vasútállomás,47.550363,19.091315,"['091817', '091821', 'F00693', 'F02653', 'F02654']"
091817,Angyalföld vasútállomás,47.549906,19.090953,"['091816', '091821', 'F00693', 'F02653', 'F02654']"
091821,Angyalföld vasútállomás,47.550037,19.090853,"['091816', '091817', 'F00693', 'F02653', 'F02654']"
09183,Békásmegyer,47.598091,19.054599,"['008939', '008940', '009584', '044192', '082356', '09183208', '09183209', 'F00460', 'F00461', 'F00468', 'F00469', 'F00470']"
09183208,Békásmegyer,47.598091,19.054599,"['008939', '008940', '009584', '044192', '082356', '09183', '09183209', 'F00460', 'F00461', 'F00468', 'F00469', 'F00470']"
09183209,Békásmegyer,47.598091,19.054599,"['008939', '008940', '009584', '044192', '082356', '09183', '09183208', 'F00460', 'F00461', 'F00468', 'F00469', 'F00470']"
09191212,"Budakalász, Lenfonó",47.621692,19.046912,"['008430', '008431', '09191213']"
09191213,"Budakalász, Lenfonó",47.621863,19.046592,"['008430', '008431', '09191212']"
09209,Szentistvántelep,47.628802,19.043332,"['008432', '008433', '09209214', '09209215']"
09209214,Szentistvántelep,47.628802,19.043332,"['008432', '008433', '09209', '09209215']"
09209215,Szentistvántelep,47.628802,19.043332,"['008432', '008433', '09209', '09209214']"
09217,Pannóniatelep,47.652191,19.064901,"['09217219', '09217220']"
09217219,Pannóniatelep,47.652191,19.064901,"['09217', '09217220']"
09217220,Pannóniatelep,47.652191,19.064901,"['09217', '09217219']"
09220,Boráros tér,47.479179,19.066433,"['008546', '009359', '011765', '041209', '069289', '073505', '09220224', '09220225', 'F01372', 'F01373', 'F01374', 'F01375', 'F01376', 'F01514', 'F01515', 'F01518', 'F01519']"
09220224,Boráros tér,47.479179,19.066433,"['008546', '009359', '011765', '041209', '069289', '073505', '09220', '09220225', 'F01372', 'F01373', 'F01374', 'F01375', 'F01376', 'F01514', 'F01515', 'F01518', 'F01519']"
09220225,Boráros tér,47.479179,19.066433,"['008546', '009359', '011765', '041209', '069289', '073505', '09220', '09220224', 'F01372', 'F01373', 'F01374', 'F01375', 'F01376', 'F01514', 'F01515', 'F01518', 'F01519']"
09221,Müpa - Nemzeti Színház,47.469554,19.070098,"['09221226', '09221227']"
09221226,Müpa - Nemzeti Színház,47.469554,19.070098,"['09221', '09221227']"
09221227,Müpa - Nemzeti Színház,47.469554,19.070098,"['09221', '09221226']"
09223,Szabadkikötő,47.444476,19.071612,"['09223228', '09223229', 'F04358', 'F04359']"
09223228,Szabadkikötő,47.444476,19.071612,"['09223', '09223229', 'F04358', 'F04359']"
09223229,Szabadkikötő,47.444476,19.071612,"['09223', '09223228', 'F04358', 'F04359']"
09224,Szent Imre tér,47.431322,19.067656,"['040609', '041095', '09224230', '09224231', 'F04318', 'F04320']"
09224230,Szent Imre tér,47.431322,19.067656,"['040609', '041095', '09224', '09224231', 'F04318', 'F04320']"
09224231,Szent Imre tér,47.431322,19.067656,"['040609', '041095', '09224', '09224230', 'F04318', 'F04320']"
09225,Karácsony Sándor utca,47.426802,19.067283,"['09225232', '09225233', 'F04177', 'F04267', 'F04268']"
09225232,Karácsony Sándor utca,47.426802,19.067283,"['09225', '09225233', 'F04177', 'F04267', 'F04268']"
09225233,Karácsony Sándor utca,47.426802,19.067283,"['09225', '09225232', 'F04177', 'F04267', 'F04268']"
09226,Csepel,47.421171,19.065803,"['007177', '09226234', '09226543', 'F04294', 'F04336']"
09226234,Csepel,47.421171,19.065803,"['007177', '09226', '09226543', 'F04294', 'F04336']"
09226543,Csepel,47.421171,19.065803,"['007177', '09226', '09226234', 'F04294', 'F04336']"
092969,Kosztolányi Dezső tér,47.475053,19.040098,"['F02176', 'F02180', 'F02181', 'F02182', 'F02183', 'F02184']"
093186,Művész út (Óvoda),47.496916,18.984414,"['048278', 'F02314', 'F02315']"
094473,Hengermalom út / Szerémi út,47.462407,19.048204,"['066457', '066458', '071257', 'F02259', 'F02260']"
094505,Liszt Ferenc Airport 2,47.432703,19.261165,"['089411', 'F04599']"
094720,Balzac utca,47.513845,19.058426,[]
096830,Jogar utca,47.435122,19.013129,['008098']
096990,"Széchenyi-hegy, Gyermekvasút",47.494304,18.978233,"['048279', '096996', '096999', 'F02313']"
096996,"Széchenyi-hegy, Gyermekvasút",47.495204,18.97924,"['048279', '096990', '096999', 'F02313']"
096999,"Széchenyi-hegy, Gyermekvasút",47.494232,18.977968,"['048279', '096990', '096996', 'F02313']"
097847,"Mogyoródi út, VB telephely",47.507317,19.113635,[]
098518,"Diósd, Kaktusz utca",47.415027,18.951217,['098526']
098526,"Diósd, Kaktusz utca",47.414632,18.951447,['098518']
098527,"Törökbálint, Yettel",47.430124,18.93517,[]
098531,Farkashegyi repülőtér,47.490163,18.909369,['098532']
098532,Farkashegyi repülőtér,47.489854,18.909282,['098531']
098535,"Budaörs, Gábor Dénes körút",47.470912,18.901412,['098536']
098536,"Budaörs, Gábor Dénes körút",47.471798,18.901757,['098535']
098538,Raktárbázis,47.464025,18.900557,['098540']
098540,Raktárbázis,47.465083,18.900849,['098538']
098674,Baross Gábor utca,47.436562,18.915588,['F04752']
098882,"Budakeszi, Tesco áruház",47.499521,18.915018,"['044371', '099012']"
098921,Gubacsi út VB telephely,47.465388,19.086774,[]
099012,"Budakeszi, Tesco áruház",47.499548,18.915217,"['044371', '098882']"
099343,Kossuth Lajos tér M,47.506003,19.049645,"['050274', 'F00970', 'F00972']"
099629,Bikás park M,47.463769,19.032417,"['056207', '056217', '056218', '099630', 'CS056217', 'F01955', 'F01956', 'F01958', 'F01959', 'LM4BP1', 'LM4BP2']"
099630,Bikás park M,47.463625,19.033306,"['056207', '056217', '056218', '099629', 'CS056217', 'F01955', 'F01956', 'F01958', 'F01959', 'LM4BP1', 'LM4BP2']"
099631,Bártfai utca,47.464236,19.028902,"['099632', 'F02215', 'F02216']"
099632,Bártfai utca,47.46411,19.029632,"['099631', 'F02215', 'F02216']"
099633,Kelenföld vasútállomás M,47.46401,19.023106,"['007897', '056202', '056216', '067002', '099634', 'F02210', 'LM4KF1', 'LM4KF2', 'LM4KFA']"
099634,Kelenföld vasútállomás M,47.464469,19.023384,"['007897', '007967', '067002', '099633', 'F02210', 'LM4KF1', 'LM4KFA']"
099640,Kőbánya-Kispest M,47.462272,19.150446,"['008075', '038670', '038671', '038673', '038680', '038681', '038682', '038683', '038688', '038693', '043176', '088969', 'CSF01543', 'F01544', 'F03940', 'F03941', 'LM3KKC1', 'LM3KKC2', 'LM3KKD1', 'LM3KKD2', 'LM3KKF', 'LM3KKG', 'LM3KKV2', 'LM3KKV3']"
099678,Svábhegy,47.497919,18.989543,"['F02316', 'F02317', 'F02442', 'F02458', 'F02459']"
100605,Szemeretelep vasútállomás,47.444232,19.213265,"['F03808', 'F03869', 'F03870']"
100836,Iglice utca / Jutas utca [9],47.577709,19.022351,['056188']
100837,Kőpor köz / Jutas utca [7],47.580955,19.018321,['100838']
100838,Kőpor köz / Jutas utca [7],47.580658,19.018614,['100837']
101178,"Szigetszentmiklós, városháza",47.348981,19.045586,"['009292', '044032']"
101179,Rákóczi utca,47.348872,19.050468,['101185']
101180,Föveny utca,47.35023,19.057828,[]
101181,Béke utca,47.352019,19.062635,[]
101182,Teleki utca,47.353773,19.059324,[]
101183,Sport utca,47.352092,19.056415,[]
101184,Dunaharaszti utca,47.349496,19.053633,[]
101185,Sport Vendéglő,47.348252,19.049714,['101179']
102119,"Liszt Ferenc Airport 2, tárolótér",47.428522,19.264289,['110452']
102276,Keleti pályaudvar,47.499731,19.082082,"['007950', '008619', '009160', '009161', '009162', '009163', '009321', '056206', '056233', '056234', '061349', '061350', '061351', '061352', 'CS056233', 'F01159', 'F01160', 'F01311', 'F01314', 'F01335', 'F01336', 'LM2KP1', 'LM4KP2', 'LM4KP3', 'LMXKPA', 'LMXKPB', 'LMXKPC', 'LMXKPD', 'LMXKPE', 'LMXKPF', 'LMXKPG', 'LMXKPH', 'LMXKPI', 'LMXKPJ', 'LMXKPK', 'LMXKPL', 'LMXKPM', 'LMXKPN']"
102283,Wein János út,47.456524,19.071027,['107474']
102568,Rózsakert utca / Minta utca,47.403146,19.010169,"['082623', '102569']"
102569,Rózsakert utca / Minta utca,47.403776,19.011043,"['082623', '102568', 'F04457']"
102592,Karolina út (Sárbogárdi út),47.472818,19.034351,"['009412', 'F02044', 'F02045', 'F02046', 'F02047', 'F02048']"
102593,AVTB telephely,47.570488,19.135163,['F03012']
102825,Örs vezér tere M+H,47.505315,19.136268,"['008222', 'F01755', 'F01756', 'F01757', 'F02754', 'F02755', 'F02756', 'F02757', 'F02758', 'F02759', 'F02760', 'F02761', 'F02762', 'F02763', 'F02764', 'LM2OVA', 'LM2OVB', 'LM2OVE']"
102861,Nyugati pályaudvar M,47.510757,19.056308,"['008137', '071659', 'CSF00936', 'F00933', 'F00934', 'F00935', 'F00936', 'F00937', 'F01023', 'F01024', 'F01025', 'F01027', 'F01028', 'F01029', 'LM3NY1', 'LM3NY2', 'LM3NY3', 'LM3NYA', 'LM3NYB', 'LM3NYC', 'LM3NYD', 'LM3NYE', 'LM3NYF', 'LM3NYG', 'LM3NYH', 'LM3NYI', 'LM3NYJ', 'LM3NYK', 'LM3NYL', 'LM3NYM']"
103053,Budaörsi lakótelep,47.455747,18.94116,"['008339', 'F04724', 'F04835', 'F04836']"
103386,Balatoni út / Háros utca,47.433069,19.005455,"['103387', '103388', '103389']"
103387,Balatoni út / Háros utca,47.432125,19.005257,"['008943', '062513', '062514', '103386', '103388', '103389', 'F04395']"
103388,Balatoni út / Háros utca,47.43189,19.004674,"['008943', '062513', '062514', '103386', '103387', '103389', 'F04395']"
103389,Balatoni út / Háros utca,47.431783,19.004926,"['008943', '062513', '062514', '103386', '103387', '103388', 'F04395']"
103897,Liget sor,47.488054,19.244774,[]
105507,Cargo City,47.430323,19.270282,[]
106377,Újpest-városkapu M (Temesvári utca),47.559667,19.082511,"['F00809', 'F00810', 'F00811', 'F00897']"
